target,cell_type,stimulus,inducibility_lfc,inducibility_se,ci_low,ci_high,tau2,q,i2,n_studies,total_pairs,min_q_value,positive_fraction_activated,positive_fraction_resting,adt_estimate,adt_n_studies,protein_concordance,relevant_stimulus,evidence_class,abstention_reasons
MICA,B_cell,lymphocyte_activation,1.2623966023779989e-12,9.999999999930498e-07,-1.959998737589775e-06,1.96000126238298e-06,0.0,0.16010435232752554,0.0,3.0,15,0.9658401410606637,0.36111111111111116,0.3444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICA,Endothelial,IFN_II,0.6529057649702917,0.47121428211809163,-0.2706742279811678,1.5764857579217513,0.4616959688128124,6.7879580656430445,70.53605840432466,3.0,15,0.02176466606769985,0.4666666666666666,0.39999999999999997,,,UNAVAILABLE,True,C,[]
MICA,Epithelial,IFN_II,0.7201042018217344,0.6221278100216271,-0.4992663058206547,1.9394747094641236,1.0751231874351703,44.11590351404673,95.4664875006738,3.0,15,0.09282348211776766,0.4444444444444444,0.3611111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['EXCESSIVE_HETEROGENEITY']
MICA,Fibroblast,tissue_damage,2.271817203025803e-12,9.999999999803662e-07,-1.9599977281443146e-06,1.9600022717787203e-06,0.0,0.9252885761721282,0.0,3.0,15,0.8054697756665098,0.3444444444444444,0.37777777777777777,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICA,Myeloid,IFN_II,1.1512916293754945,0.7924712673080452,-0.401952054548274,2.704535313299263,1.56296446420852,60.674510205929515,96.70372287602818,3.0,15,0.060758147345643734,0.5333333333333333,0.33888888888888885,,,UNAVAILABLE,True,INSUFFICIENT,['EXCESSIVE_HETEROGENEITY']
MICA,Plasma_cell,lymphocyte_activation,3.2952283308042897e-12,9.999999999519732e-07,-1.9599967046775368e-06,1.960003295134198e-06,0.0,1.0642926248231257,0.0,3.0,15,0.7744774262020796,0.33888888888888885,0.3444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICA,T_cell,lymphocyte_activation,-9.137035197483387e-14,9.999999999851885e-07,-1.9600000913413215e-06,1.9599999086006175e-06,0.0,0.031464378135905885,0.0,3.0,15,1.0,0.3444444444444444,0.3444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICB,B_cell,lymphocyte_activation,0.236012693586504,0.17777501578434435,-0.11242633735081092,0.584451724523819,0.0,0.3012393276303925,0.0,3.0,15,0.7671125836924454,0.20555555555555557,0.16666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICB,Endothelial,IFN_II,1.096987448268905,0.23885921917714392,0.628823378681703,1.565151517856107,0.0,0.48442211093638254,0.0,3.0,15,0.33920228115125584,0.4444444444444444,0.2388888888888889,,,UNAVAILABLE,True,B,[]
MICB,Epithelial,IFN_II,1.4269977461458982,0.22553568986237546,0.9849477940156424,1.8690476982761541,0.0,1.6219629373235498,0.0,3.0,15,0.17770393368147958,0.45,0.17777777777777778,,,UNAVAILABLE,True,B,[]
MICB,Fibroblast,tissue_damage,0.08159208409526524,0.4244134490487273,-0.7502582760402403,0.9134424442307707,0.0,0.2321804900385859,0.0,3.0,15,0.9653157777990483,0.21666666666666667,0.2111111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICB,Myeloid,IFN_II,1.4515762602698428,0.3175655019255139,0.8291478764958355,2.0740046440438498,0.07992212904903777,2.6067715123769677,23.276743262538073,3.0,15,0.21420108197010837,0.36111111111111116,0.1611111111111111,,,UNAVAILABLE,True,B,[]
MICB,Plasma_cell,lymphocyte_activation,0.21083642923516424,0.28556508492597227,-0.3488711372197414,0.7705439956900698,0.0,1.6409208853084063,0.0,3.0,15,0.7671125836924454,0.22777777777777777,0.2222222222222222,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MICB,T_cell,lymphocyte_activation,0.2261139179174135,0.2257019389767387,-0.21626188247699438,0.6684897183118214,0.0,0.16283627002668769,0.0,3.0,15,0.8001841843873508,0.17777777777777778,0.17777777777777778,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,B_cell,lymphocyte_activation,-0.013067791339159083,0.0409410013167943,-0.0933121539200759,0.06717657124175773,0.0026454408331165217,5.38311713775235,62.846805135006335,3.0,15,0.5606102164628864,0.6833333333333332,0.7111111111111111,0.012217783974208524,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,Endothelial,IFN_II,0.006892760651002833,0.23260860251152038,-0.4490201002715771,0.46280562157358274,0.06835181113234232,2.6329885009453147,24.040686114582517,3.0,15,0.7565891754782217,0.14444444444444446,0.12777777777777777,-0.8591484658142023,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,Epithelial,IFN_II,-2.0859260772901492e-12,9.999999999960318e-07,-1.9600020859183e-06,1.959997914066145e-06,0.0,0.5686704181261094,0.0,3.0,15,0.8693258055793032,0.16666666666666666,0.18333333333333335,-0.12382170045150426,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,Fibroblast,tissue_damage,0.282553015432004,0.26579695548683013,-0.23840901732218306,0.803515048186191,0.13672722347618832,5.591459643805317,64.23116453651299,3.0,15,0.563376228487125,0.20000000000000004,0.16666666666666666,0.42693509025905974,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,Myeloid,IFN_II,0.016486701020655928,0.15466109082660814,-0.28664903699949607,0.3196224390408079,0.027857564106239668,2.364970816072544,15.432360246992094,3.0,15,0.7519053019536832,0.17777777777777778,0.16111111111111112,-0.32335086553373393,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,Plasma_cell,lymphocyte_activation,-0.35214998777985507,0.15295850914218684,-0.6519486656985413,-0.05235130986116887,0.0,0.6553109704996005,0.0,3.0,15,0.577557722527206,0.15555555555555556,0.19444444444444445,0.39148994002023313,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
MS4A1,T_cell,lymphocyte_activation,1.1523105404360108e-12,9.999999999960303e-07,-1.959998847681679e-06,1.96000115230276e-06,0.0,1.5732964621646153,0.0,3.0,15,0.7671125836924454,0.1611111111111111,0.13333333333333333,0.037527701631190076,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,B_cell,lymphocyte_activation,0.16930080728939928,0.18575366113581163,-0.19477636853679148,0.53337798311559,0.0,0.6194366825558141,0.0,3.0,15,0.7671125836924454,0.4666666666666666,0.45555555555555555,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,Endothelial,IFN_II,0.33019488860145924,0.23736698380922133,-0.13504439966461457,0.795434176867533,0.10700324435347135,5.531629199244087,63.84428659330047,3.0,15,0.35456601371254337,0.4055555555555555,0.4166666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,Epithelial,IFN_II,0.3365072796277096,0.11620756602767476,0.10874045021346707,0.5642741090419521,0.0,1.9579096064619754,0.0,3.0,15,0.442912800411613,0.5111111111111112,0.45,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,Fibroblast,tissue_damage,0.29489948149128553,0.13539174045474528,0.02953167019998476,0.5602672927825862,0.0,1.757110391333071,0.0,3.0,15,0.5311873654821776,0.4388888888888889,0.4611111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,Myeloid,IFN_II,0.20526633757017054,0.19918687226253734,-0.18513993206440266,0.5956726072047438,0.0,0.21983509111410798,0.0,3.0,15,0.7802889001158341,0.47222222222222215,0.4166666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,Plasma_cell,lymphocyte_activation,-0.1658274760745605,0.2809373061966589,-0.7164645962200119,0.3848096440708909,0.0,1.1538430254539653,0.0,3.0,15,0.7713949807408845,0.42777777777777776,0.48888888888888893,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1,T_cell,lymphocyte_activation,1.2389493591388452,0.19204520522777516,0.862540756892406,1.6153579613852844,0.007750422900816186,2.1258579897438503,5.920338533949544,3.0,15,0.17770393368147958,0.7388888888888889,0.47222222222222227,,,UNAVAILABLE,True,B,[]
PDCD1LG2,B_cell,lymphocyte_activation,0.06236897504156965,0.2967277309558199,-0.5192173776318373,0.6439553277149767,0.042092426490890615,2.2120183944429037,9.584838669314072,3.0,15,0.7671125836924454,0.15,0.13333333333333333,0.1155548398074051,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1LG2,Endothelial,IFN_II,1.4558718496972538,1.2662964541724715,-1.02606920048079,3.937812899875298,3.8117869001799822,9.762043371779543,79.51248602539843,3.0,15,0.5043672421539337,0.31666666666666665,0.10555555555555556,1.9551510970092296,3.0,CONCORDANT,True,C,[]
PDCD1LG2,Epithelial,IFN_II,1.8941259690286878,0.1935154862604716,1.5148356159581635,2.2734163220992123,0.0,1.515442072384084,0.0,3.0,15,0.04359560970092681,0.3444444444444444,0.13888888888888887,2.0187063836995147,3.0,CONCORDANT,True,A,[]
PDCD1LG2,Fibroblast,tissue_damage,0.2011605983527473,1.0805604469833496,-1.916737877734618,2.3190590744401125,2.441426929050435,6.716670450942149,70.22334183867159,3.0,15,0.5311873654821776,0.11666666666666665,0.14444444444444443,0.8932660776430643,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1LG2,Myeloid,IFN_II,2.2892040580213417,0.5537776022865836,1.2037999575396379,3.3746081585030456,0.48680440738857234,3.832575975412475,47.815776834410876,3.0,15,0.025459413250484002,0.35555555555555557,0.12222222222222222,2.7123551150532768,3.0,CONCORDANT,True,A,[]
PDCD1LG2,Plasma_cell,lymphocyte_activation,-0.6334782479533982,0.8125169291740014,-2.226011429134441,0.9590549332276446,0.0,1.683784949095901,0.0,3.0,15,0.7671125836924454,0.14444444444444446,0.16666666666666666,-0.9255397724677873,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
PDCD1LG2,T_cell,lymphocyte_activation,0.2217085523298852,0.3079330735981567,-0.3818402719225019,0.8252573765822723,0.0832255985425902,2.3436588088788284,14.663346370081474,3.0,15,0.6905487249105019,0.15,0.16111111111111112,-1.3279593903373899,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
SIGLEC1,B_cell,lymphocyte_activation,-0.46575340097797385,0.3608505298720346,-1.1730204395271617,0.24151363757121397,0.2493400884783723,9.643669583612754,79.26100658406475,3.0,15,0.475311703184111,0.3666666666666667,0.4055555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
SIGLEC1,Endothelial,IFN_II,1.1035362976761462,0.49021810107147024,0.14270881957606463,2.064363775776228,0.3887364819154334,3.973490841593801,49.666424820604774,3.0,15,0.02121786802917234,0.5111111111111111,0.37222222222222223,,,UNAVAILABLE,True,B,[]
SIGLEC1,Epithelial,IFN_II,1.0685913137185217,0.20568747435706103,0.665443863978682,1.4717387634583612,0.009226209382427696,2.0750887845454953,3.618581773692248,3.0,15,0.13492303781259263,0.5166666666666667,0.42777777777777776,,,UNAVAILABLE,True,B,[]
SIGLEC1,Fibroblast,tissue_damage,0.08078828143787019,0.14847844601997445,-0.21022947276127973,0.37180603563702014,0.0,0.8418232554558465,0.0,3.0,15,0.7744774262020796,0.4222222222222223,0.35555555555555557,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
SIGLEC1,Myeloid,IFN_II,1.534003275053629,0.11159094970640952,1.3152850136290664,1.7527215364781916,0.0,0.5268040015441242,0.0,3.0,15,0.020691867527031706,0.5611111111111111,0.3666666666666667,,,UNAVAILABLE,True,B,[]
SIGLEC1,Plasma_cell,lymphocyte_activation,0.09333440572753093,0.22559160520241908,-0.3488251404692105,0.5354939519242723,0.0,0.20532020403457016,0.0,3.0,15,0.9135530368373583,0.38333333333333336,0.3666666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
SIGLEC1,T_cell,lymphocyte_activation,0.07298634400393418,0.2845083947029581,-0.4846501096138636,0.630622797621732,0.0,0.2208890975477373,0.0,3.0,15,0.9533854141612845,0.3888888888888889,0.38333333333333336,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TIGIT,B_cell,lymphocyte_activation,0.6764322290124208,1.1899557715819662,-1.6558810832882331,3.0087455413130746,3.1444213646179975,8.310506407710438,75.93407787828174,3.0,15,0.442912800411613,0.06111111111111111,0.03333333333333333,,,UNAVAILABLE,True,C,[]
TIGIT,Endothelial,IFN_II,-0.5674358170827992,0.4255759939725571,-1.401564765269011,0.26669313110341264,0.0,0.18823891665193868,0.0,3.0,15,0.7671125836924454,0.07222222222222223,0.09444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TIGIT,Epithelial,IFN_II,0.556951057826703,0.2858261505505173,-0.003268197252310978,1.117170312905717,0.0,0.026965213984961524,0.0,3.0,15,0.6905487249105019,0.061111111111111116,0.03888888888888889,,,UNAVAILABLE,True,C,[]
TIGIT,Fibroblast,tissue_damage,0.3656202219178292,0.3973365137403288,-0.4131593450132152,1.1443997888488737,0.0,0.9017320416481753,0.0,3.0,15,0.7671125836924454,0.07777777777777778,0.061111111111111116,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TIGIT,Myeloid,IFN_II,0.13327326435907097,0.5332961325073844,-0.9119871553554025,1.1785336840735445,0.07293635134561711,2.162379504724586,7.509297251930244,3.0,15,0.7671125836924454,0.07222222222222223,0.08888888888888889,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TIGIT,Plasma_cell,lymphocyte_activation,0.5823584831050078,0.5529986837748185,-0.5015189370936365,1.6662359033036522,0.0,0.21825241748166355,0.0,3.0,15,0.7671125836924454,0.061111111111111116,0.049999999999999996,,,UNAVAILABLE,True,C,[]
TIGIT,T_cell,lymphocyte_activation,2.0218429295710583,0.5642725958180761,0.9158686417676292,3.1278172173744876,0.0,0.3103266503788117,0.0,3.0,15,0.5341146588002864,0.17777777777777778,0.05000000000000001,,,UNAVAILABLE,True,B,[]
TNFRSF12A,B_cell,lymphocyte_activation,-0.46364853464048705,0.5442038943814295,-1.5302881676280888,0.6029910983471147,0.0,0.7969829481900765,0.0,3.0,15,0.7671125836924454,0.03333333333333333,0.03888888888888889,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,Endothelial,IFN_II,0.6648342042276485,0.5541070942912931,-0.42121570058328595,1.750884109038583,0.0,1.2519240605295574,0.0,3.0,15,0.6905487249105019,0.03888888888888888,0.022222222222222223,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,Epithelial,IFN_II,-0.5535019410782875,0.528795919498618,-1.5899419432955788,0.4829380611390037,0.0,0.4670109410206372,0.0,3.0,15,0.7671125836924454,0.027777777777777776,0.05555555555555555,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,Fibroblast,tissue_damage,-0.07125767942219877,0.6137535754119919,-1.274214687229703,1.1316993283853054,0.0,0.9568052647234522,0.0,3.0,15,0.8232652567631769,0.06666666666666667,0.061111111111111116,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,Myeloid,IFN_II,-1.2285449183488258e-13,7.071067811864057e-07,-1.385929413979847e-06,1.3859291682708632e-06,0.0,0.07525298154739565,0.0,3.0,15,0.9804961180383036,0.016666666666666666,0.027777777777777776,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,Plasma_cell,lymphocyte_activation,-9.989766744318177e-13,9.999999999991159e-07,-1.9600009989749416e-06,1.959999001021593e-06,0.0,1.1233188500057985,0.0,3.0,15,0.7671125836924454,0.022222222222222223,0.027777777777777776,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF12A,T_cell,lymphocyte_activation,1.592866480510879e-12,9.999999999984888e-07,-1.9599984071305575e-06,1.960001592863519e-06,0.0,1.0054886414778377,0.0,3.0,15,0.7671125836924454,0.027777777777777776,0.016666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,B_cell,lymphocyte_activation,-0.0944037251602648,0.6268831453737607,-1.3230946900928355,1.134287239772306,0.7412545981727051,5.423554998704767,63.12381822480583,3.0,15,0.6905487249105019,0.21666666666666667,0.19999999999999998,2.027228354758316,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,Endothelial,IFN_II,-0.638232603510642,0.6904759218127866,-1.9915654102637037,0.7151002032424196,1.0183396811811438,7.323712469103774,72.69144565085928,3.0,15,0.4557963510102586,0.21111111111111114,0.22777777777777777,0.4294139981549992,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,Epithelial,IFN_II,0.21477004152860946,0.46421363375925945,-0.695088680639539,1.1246287636967578,0.29905983673243813,3.6462688010063258,45.1494086380021,3.0,15,0.6905487249105019,0.19999999999999998,0.18333333333333335,0.2872131735646881,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,Fibroblast,tissue_damage,0.3272063528745782,0.21139269881844655,-0.08712333680957701,0.7415360425587334,0.0,0.4843334992946922,0.0,3.0,15,0.7645160281923955,0.2111111111111111,0.18888888888888888,0.3686554285927933,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,Myeloid,IFN_II,0.010581791446688292,0.38231768073002076,-0.7387608627841524,0.7599244456775289,0.009359901430877582,2.043327066534426,2.1204175897258937,3.0,15,0.7671125836924454,0.15555555555555556,0.17777777777777778,1.267730671626713,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,Plasma_cell,lymphocyte_activation,0.09169395688455001,0.0849434950317703,-0.07479529337771978,0.2581832071468198,0.010965683725892262,3.6103057176636044,44.60302931646763,3.0,15,0.6905487249105019,0.9500000000000001,0.9444444444444445,-0.07776482298236106,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF17,T_cell,lymphocyte_activation,-0.17998065843639727,0.30350718699640405,-0.7748547449493493,0.41489342807655466,0.03395786994899551,2.225937319373229,10.150210313956523,3.0,15,0.7671125836924454,0.17222222222222225,0.18333333333333335,1.1148493842514788,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,B_cell,lymphocyte_activation,1.3794133070517347,0.5502916156809979,0.30084174031697875,2.457984873786491,0.0,1.064545550576204,0.0,3.0,15,0.5311873654821776,0.049999999999999996,0.022222222222222223,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,Endothelial,IFN_II,-1.6231890327975744,1.2379468120311725,-4.049564784378672,0.8031867187835235,4.179378896674578,29.751647273377728,93.27768314264188,3.0,15,0.13948984140612142,0.005555555555555556,0.06111111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['EXCESSIVE_HETEROGENEITY']
TNFRSF18,Epithelial,IFN_II,-0.06121605342086017,0.23142575637104745,-0.5148105359081132,0.3923784290663928,0.09812055628210374,7.024222839665709,71.52709921578766,3.0,15,0.5311873654821776,0.022222222222222223,0.03888888888888889,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,Fibroblast,tissue_damage,-0.7164482051353344,0.6904026739829197,-2.069637446141857,0.6367410358711881,0.8183814242117519,4.309889561843765,53.595098637645776,3.0,15,0.6905487249105019,0.027777777777777776,0.07777777777777777,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,Myeloid,IFN_II,-9.06284396650099e-13,9.999999999993782e-07,-1.960000906283178e-06,1.959999093714385e-06,0.0,0.6721579935248994,0.0,3.0,15,0.8798589077985951,0.027777777777777776,0.03888888888888888,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,Plasma_cell,lymphocyte_activation,-1.326367012993874e-12,9.999999999989594e-07,-1.960001326364973e-06,1.9599986736309473e-06,0.0,1.514862474811023,0.0,3.0,15,0.7671125836924454,0.022222222222222223,0.03333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF18,T_cell,lymphocyte_activation,0.9100614307553558,0.5087085270647055,-0.08700728229146693,1.9071301438021786,0.0,0.5972417228161657,0.0,3.0,15,0.6905487249105019,0.07222222222222223,0.044444444444444446,,,UNAVAILABLE,True,C,[]
TNFRSF4,B_cell,lymphocyte_activation,0.7023387138573907,0.3477332832074886,0.020781478770713013,1.3838959489440683,0.14671148971164064,3.3030214734838985,39.44937942257827,3.0,15,0.442912800411613,0.3444444444444445,0.25555555555555554,-0.3260743714364723,3.0,DISCORDANT,True,C,[]
TNFRSF4,Endothelial,IFN_II,0.3027218738849092,0.5454254361559089,-0.7663119809806722,1.3717557287504905,0.3657912059848886,3.1405806168866315,36.317508003259896,3.0,15,0.7671125836924454,0.24444444444444446,0.26666666666666666,0.9929307043049739,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF4,Epithelial,IFN_II,-0.25540376059122055,0.36057558343556945,-0.9621319041249368,0.4513243829424956,0.0,0.35921261083382633,0.0,3.0,15,0.8798589077985951,0.24444444444444446,0.2833333333333334,-0.49137560616135795,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF4,Fibroblast,tissue_damage,0.05879645618876669,0.3159412012287387,-0.5604482982195611,0.6780412105970945,0.0,0.896110898861057,0.0,3.0,15,0.8001841843873508,0.2611111111111111,0.2388888888888889,-0.6183225250605497,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF4,Myeloid,IFN_II,-0.28178452599536885,0.17957618193422378,-0.6337538425864475,0.07018479059570976,0.017003634233384007,2.356959977901085,15.144931659763017,3.0,15,0.5341146588002864,0.2333333333333333,0.26666666666666666,-0.13928673464482888,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF4,Plasma_cell,lymphocyte_activation,-0.5693191659879973,0.3491268017401755,-1.2536076973987411,0.11496936542274672,0.19400683802504975,4.601410680329575,56.53506850519262,3.0,15,0.442912800411613,0.24444444444444446,0.3277777777777778,0.06741870667640859,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF4,T_cell,lymphocyte_activation,1.9272818913747989,0.15127043273969135,1.630791843205004,2.223771939544594,0.0,0.1976635195708098,0.0,3.0,15,0.0253632030067111,0.6611111111111111,0.3111111111111111,3.227812162482594,3.0,CONCORDANT,True,A,[]
TNFRSF9,B_cell,lymphocyte_activation,0.7740891402027721,0.19316295147690105,0.39548975530804603,1.152688525097498,0.0,0.6380551552095491,0.0,3.0,15,0.24730628603957763,0.29444444444444445,0.22777777777777777,0.044350633109278066,3.0,DISCORDANT,True,B,[]
TNFRSF9,Endothelial,IFN_II,-0.27132482807597735,0.21403687771812907,-0.6908371084035103,0.1481874522515556,0.0,1.0157782927914214,0.0,3.0,15,0.6905487249105019,0.27777777777777773,0.2833333333333334,-0.04806936366043379,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF9,Epithelial,IFN_II,0.4926043261906919,0.31814994105480565,-0.13096955827672713,1.1161782106581108,0.0,0.3852629131133729,0.0,3.0,15,0.7638384959089277,0.27777777777777773,0.24444444444444444,-0.118275191866295,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF9,Fibroblast,tissue_damage,0.6818701218388331,0.4297984027997184,-0.16053474764861497,1.5242749913262812,0.3382787673809749,5.368018722421422,62.74230580369821,3.0,15,0.563376228487125,0.3111111111111111,0.22222222222222224,0.04176056768502821,3.0,DISCORDANT,True,C,[]
TNFRSF9,Myeloid,IFN_II,-0.4971300252530213,0.6175699739734845,-1.7075671742410508,0.7133071237350082,0.6139731728443826,4.252232767188891,52.965886170850894,3.0,15,0.6905487249105019,0.25555555555555554,0.2833333333333333,0.19318847020488983,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF9,Plasma_cell,lymphocyte_activation,-0.09084069810537065,0.20316260309811934,-0.48903940017768455,0.30735800396694324,0.03920852817171608,2.4978790869987777,19.93207315719127,3.0,15,0.7066546857974362,0.24444444444444446,0.2888888888888889,0.7863215724241525,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
TNFRSF9,T_cell,lymphocyte_activation,1.7272278507043939,0.23546464252881114,1.265717151347924,2.188738550060864,0.11640438281995695,7.691628062601243,73.99770264861692,3.0,15,0.02176466606769985,0.7222222222222222,0.29444444444444445,1.6052156268269926,3.0,CONCORDANT,True,B,[]
VCAM1,B_cell,lymphocyte_activation,0.377952906152805,0.3559978668581322,-0.31980291288913404,1.0757087251947441,0.12338205337032597,2.763930403157739,27.63927783004097,3.0,15,0.6905487249105019,0.1888888888888889,0.16666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
VCAM1,Endothelial,IFN_II,2.002699108535493,1.1006987435488362,-0.1546704288202263,4.1600686458912115,3.4212187143750756,44.16299425359017,95.47132155823557,3.0,15,0.014475104561233326,0.3277777777777778,0.17222222222222225,,,UNAVAILABLE,True,INSUFFICIENT,['EXCESSIVE_HETEROGENEITY']
